Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,price_Open_Close,price_High_Low,Day_Perc_Change,5day_mean,5day_std,Action
16-Jun-2017,MARUTI,EQ,7312.3,7332.0,7360.05,7250.0,7272.0,7263.9,7284.75,547028,3984961154.25,51164,343895,62.87,-0.009288052373158806,0.01517931034482761,-0.006618984450856846,-0.005434321814472787,0.004596271963074172,-1
19-Jun-2017,MARUTI,EQ,7263.9,7314.0,7322.15,7235.0,7250.0,7249.25,7267.32,372747,2708872699.55,37153,214919,57.66,-0.00885288487831556,0.012045611610228008,-0.0020168229188176623,-0.0033942347548677086,0.0027094353767681332,-1
20-Jun-2017,MARUTI,EQ,7249.25,7265.0,7283.65,7190.3,7207.05,7207.25,7242.38,757716,5487664321.95,54031,513331,67.75,-0.007949070887818308,0.012982768451942123,-0.005793702796841105,-0.003883022170270589,0.002912261318358284,1
21-Jun-2017,MARUTI,EQ,7207.25,7220.0,7284.5,7153.3,7279.0,7268.2,7227.2,460423,3327567635.15,46064,230633,50.09,0.0066759002770082855,0.018341185187256207,0.008456762287973874,-0.002248820734250323,0.006234251534052411,1
22-Jun-2017,MARUTI,EQ,7268.2,7291.0,7352.0,7288.0,7320.0,7316.1,7326.33,436033,3194523105.05,64237,239676,54.97,0.0034426004663284,0.008781558726673985,0.0065903524944279646,0.00012352092317724495,0.007005690709139149,-1
23-Jun-2017,MARUTI,EQ,7316.1,7321.25,7331.65,7205.0,7225.0,7219.15,7235.37,355854,2574735785.95,53841,178046,50.03,-0.013945705992829143,0.017578070784177603,-0.013251595795574223,-0.0012030013457662303,0.008957578790049882,-1
27-Jun-2017,MARUTI,EQ,7219.15,7239.5,7267.2,7155.1,7175.0,7183.35,7190.3,365667,2629253656.9,42155,177272,48.48,-0.007756060501415793,0.015667146510880275,-0.004959032573086719,-0.0017914432766200417,0.009119580810236208,1
28-Jun-2017,MARUTI,EQ,7183.35,7213.95,7324.0,7205.0,7230.1,7225.05,7259.6,637214,4625918523.6,61871,308168,48.36,0.001538685463581029,0.016516308119361556,0.005805090939464241,0.0005283154706410276,0.009320003543711531,-1
29-Jun-2017,MARUTI,EQ,7225.05,7254.9,7290.0,7205.0,7213.8,7224.35,7238.32,543979,3937495489.85,40635,303446,55.78,-0.0042109470840396524,0.01179736294240111,-9.688514266337211e-05,-0.0011824140154864215,0.008221123618722282,-1
30-Jun-2017,MARUTI,EQ,7224.35,7214.8,7233.6,7157.15,7201.25,7217.6,7193.36,367886,2646335813.4,48492,198560,53.97,0.0003880911459777377,0.010681626066241554,-0.0009343401136434615,-0.002687352537100707,0.007047498419495909,1
03-Jul-2017,MARUTI,EQ,7217.6,7238.9,7365.0,7211.2,7359.0,7354.0,7322.32,556846,4077405610.5,58041,220432,39.59,0.0159002058323779,0.021327934324384318,0.018898248725337963,0.0037426163670817303,0.009304318642224892,1
04-Jul-2017,MARUTI,EQ,7354.0,7386.0,7415.05,7340.0,7364.0,7376.15,7377.94,428293,3159920421.6,45813,169247,39.52,-0.0013336041158949856,0.010224795640327,0.0030119662768561817,0.00533681613707031,0.008037244122326204,1
05-Jul-2017,MARUTI,EQ,7376.15,7374.75,7394.0,7332.0,7378.0,7377.65,7367.13,273869,2017627913.15,40371,152185,55.57,0.0003932336689378808,0.00845608292416803,0.00020335812042859835,0.004216469573263182,0.008340359706426968,1
06-Jul-2017,MARUTI,EQ,7377.65,7377.65,7498.0,7376.2,7476.75,7474.05,7455.72,416512,3105395941.65,48144,186357,44.74,0.01306649136242578,0.016512567446652773,0.01306649136242588,0.006849144874281033,0.008707889536085419,-1
07-Jul-2017,MARUTI,EQ,7474.05,7470.0,7474.05,7420.0,7428.0,7432.8,7437.78,339803,2527380002.1,32659,189042,55.63,-0.004979919678714835,0.007284366576819431,-0.005519096072410523,0.00593219368252762,0.009893130303505374,-1
10-Jul-2017,MARUTI,EQ,7432.8,7500.5,7500.5,6700.0,7433.3,7430.45,7437.62,47433,352788666.4,4351,22111,46.62,-0.009339377374841702,0.1194776119402985,-0.00031616618232699345,0.0020893107009946287,0.006866235839004226,1
11-Jul-2017,MARUTI,EQ,7430.45,7473.9,7495.0,7400.0,7452.2,7457.0,7444.31,423681,3154012268.35,56319,230854,54.49,-0.0022612023173978293,0.012837837837837839,0.0035731348707011,0.0022015444197636125,0.006889634192105148,1
12-Jul-2017,MARUTI,EQ,7457.0,7485.0,7485.0,7435.1,7463.1,7476.65,7466.77,233096,1740473302.15,28925,119139,51.11,-0.0011155644622578976,0.006711409395973105,0.002635107952259519,0.0026878943861297967,0.006798543678704941,1
13-Jul-2017,MARUTI,EQ,7476.65,7490.0,7574.5,7465.15,7561.0,7567.55,7535.89,472029,3557157294.85,42641,232821,49.32,0.010353805073431265,0.014648064673851212,0.012157851444162926,0.002506166402477206,0.00645523955383208,-1
14-Jul-2017,MARUTI,EQ,7567.55,7574.95,7588.95,7520.0,7560.9,7557.25,7551.75,267450,2019714625.95,37160,107831,40.32,-0.0023366490867926283,0.00916888297872338,-0.0013610745882088882,0.0033377706993175326,0.005333229728457652,-1
17-Jul-2017,MARUTI,EQ,7557.25,7571.95,7578.0,7504.3,7508.8,7522.3,7533.01,289180,2178395267.9,44010,194450,67.24,-0.006557095596246626,0.009821035939394722,-0.004624698137550065,0.0024760643082729185,0.006326735395668681,1
18-Jul-2017,MARUTI,EQ,7522.3,7525.0,7591.5,7515.0,7538.0,7549.35,7561.58,387214,2927950723.55,68082,265121,68.47,0.0032358803986711447,0.010179640718562874,0.003595974635417276,0.0024806322612161537,0.0063277336791728875,1
19-Jul-2017,MARUTI,EQ,7549.35,7564.25,7584.0,7535.0,7555.55,7561.5,7561.92,223986,1693764179.6,41923,119098,53.17,-0.00036355223584625047,0.0065029860650298605,0.001609410081662599,0.0022754926870967697,0.006338091356647297,-1
20-Jul-2017,MARUTI,EQ,7561.5,7580.0,7584.5,7480.05,7495.0,7490.95,7509.19,290547,2181771499.25,43947,180912,62.27,-0.011748021108179444,0.013963810402336858,-0.009330159359915435,-0.002022109473718903,0.005132466058108602,1
21-Jul-2017,MARUTI,EQ,7490.95,7500.0,7549.9,7445.0,7529.0,7543.0,7510.65,434483,3263251529.6,52723,244127,56.19,0.005733333333333333,0.014089993284083228,0.00694838438382317,-0.00036021767931249116,0.006549660346104014,1
24-Jul-2017,MARUTI,EQ,7543.0,7554.0,7569.0,7495.0,7538.3,7554.55,7536.89,357195,2692138343.75,47264,217768,60.97,7.280910775750356e-05,0.009873248832555036,0.0015312209996023451,0.0008709661481179909,0.006111564472581521,-1
25-Jul-2017,MARUTI,EQ,7554.55,7573.0,7573.0,7493.55,7500.0,7504.85,7522.08,323585,2434031513.05,68674,209230,64.66,-0.008999075663541481,0.010602451441573062,-0.006578816739580717,-0.0011639921268816078,0.006647804132251701,1
26-Jul-2017,MARUTI,EQ,7504.85,7539.0,7595.0,7504.0,7576.0,7565.25,7546.4,377790,2850954339.95,57294,221051,58.51,0.003481894150417827,0.012126865671641791,0.008048128876659622,0.0001237516321177967,0.007836663715390133,1
27-Jul-2017,MARUTI,EQ,7565.25,7615.0,7683.4,7536.0,7570.0,7599.6,7614.31,1148259,8743197157.95,89004,276048,24.04,-0.0020223243598161047,0.019559447983014813,0.004540497670268762,0.002897883038154636,0.005858868917779375,1
28-Jul-2017,MARUTI,EQ,7599.6,7617.0,7673.6,7584.0,7624.1,7630.45,7628.19,459181,3502719276.0,40044,197321,42.97,0.0017657870552710802,0.01181434599156123,0.004059424180219873,0.002320090997433977,0.005490418436802698,1
31-Jul-2017,MARUTI,EQ,7630.45,7664.0,7765.0,7651.0,7745.1,7750.05,7729.18,505371,3906101481.4,50366,262226,51.89,0.011227818371607539,0.014900013070186903,0.01567404281529927,0.005148655360573362,0.008035555518179971,1
01-Aug-2017,MARUTI,EQ,7750.05,7759.9,7920.0,7725.0,7855.0,7856.1,7852.81,1096934,8614019508.65,95741,517735,47.2,0.012397066972512626,0.02524271844660194,0.013683782685272927,0.009201175245544091,0.005279223888071412,-1
02-Aug-2017,MARUTI,EQ,7856.1,7878.9,7880.0,7775.0,7784.9,7795.5,7820.73,414448,3241284717.4,54770,223096,53.83,-0.010585233979362556,0.013504823151125401,-0.0077137510978730894,0.006048799250637549,0.009308311670889238,-1
03-Aug-2017,MARUTI,EQ,7795.5,7794.0,7829.0,7711.0,7750.0,7737.4,7754.12,287116,2226332584.25,40515,152494,53.11,-0.00726199640749299,0.015302814161587342,-0.007453017766660297,0.003650096163251737,0.011156095545191098,1
04-Aug-2017,MARUTI,EQ,7737.4,7750.0,7804.9,7740.0,7775.0,7770.3,7773.88,325021,2526674563.35,35254,158758,48.85,0.002619354838709701,0.008385012919896594,0.004252074340217682,0.003688626195251299,0.011158195158010203,1
07-Aug-2017,MARUTI,EQ,7770.3,7779.5,7892.35,7771.0,7845.0,7838.65,7846.65,327318,2568350274.3,44503,143208,43.75,0.007603316408509498,0.015615750868614124,0.008796314170623987,0.002313080466316242,0.009630666012439852,-1
08-Aug-2017,MARUTI,EQ,7838.65,7849.0,7885.0,7736.9,7762.0,7755.9,7790.15,319951,2492466150.4,37840,130310,40.73,-0.011861383615747276,0.019142033631040903,-0.010556664731809717,-0.002535009017100287,0.008511999261176637,-1
09-Aug-2017,MARUTI,EQ,7755.9,7759.0,7795.0,7639.1,7654.95,7661.6,7722.02,285089,2201462995.05,28758,126346,44.32,-0.01255316406753443,0.020408163265306072,-0.01215848579790857,-0.003423955957107383,0.009376264290616167,-1
10-Aug-2017,MARUTI,EQ,7661.6,7637.35,7640.0,7538.9,7600.35,7578.75,7589.69,385730,2927570408.8,63051,193165,50.08,-0.0076728184514262615,0.013410444494554958,-0.010813668163307977,-0.004096086036436919,0.009845976861103094,-1
11-Aug-2017,MARUTI,EQ,7578.75,7501.9,7533.8,7380.0,7480.0,7457.4,7462.49,676390,5047556976.35,71324,375421,55.5,-0.005931830602913929,0.020840108401084037,-0.016011875309252854,-0.008148875966331025,0.009720362167096246,1
14-Aug-2017,MARUTI,EQ,7457.4,7516.0,7647.0,7515.0,7594.9,7608.45,7597.84,328598,2496635810.55,40458,109842,33.43,0.012300425758382093,0.017564870259481037,0.020255048676482534,-0.005857129065159316,0.014759104899010538,1
16-Aug-2017,MARUTI,EQ,7608.45,7649.1,7720.1,7585.05,7715.0,7701.15,7667.42,488766,3747576507.1,51358,204795,41.9,0.0068047221241713755,0.017804760680549262,0.01218382193482248,-0.001309031731832877,0.016365276047278863,-1
17-Aug-2017,MARUTI,EQ,7701.15,7701.0,7708.85,7565.0,7575.0,7582.45,7628.97,321296,2451157583.0,32268,127876,39.8,-0.015394104661732267,0.019015201586252528,-0.015413282431844588,-0.001959991058620081,0.016958696400857256,1
18-Aug-2017,MARUTI,EQ,7582.45,7551.0,7624.0,7531.35,7594.9,7598.8,7575.2,332924,2521965187.95,44490,153437,46.09,0.006330287379155103,0.012301911343915716,0.0021562951288831567,0.0006340015998181458,0.01624270419764666,-1
21-Aug-2017,MARUTI,EQ,7598.8,7629.0,7658.05,7490.0,7503.8,7501.9,7551.36,277519,2095645278.8,34374,107382,38.69,-0.016660112727749424,0.02243658210947933,-0.012752013475812007,0.0012859739665063152,0.015453774622300399,-1
22-Aug-2017,MARUTI,EQ,7501.9,7540.0,7567.5,7475.1,7507.85,7496.1,7508.61,278131,2088377613.55,37257,103984,37.39,-0.005822281167108705,0.012361038648312348,-0.0007731374718403794,-0.0029196632631582676,0.01130546131668883,1
23-Aug-2017,MARUTI,EQ,7496.1,7548.0,7590.0,7501.0,7570.0,7573.05,7552.37,258051,1948896428.9,32876,76894,29.8,0.0033187599364070193,0.011865084655379284,0.010265337975747357,-0.0033033600549732924,0.010679966043212214,1
24-Aug-2017,MARUTI,EQ,7573.05,7536.0,7635.0,7483.6,7609.95,7612.85,7567.76,436912,3306445863.75,35771,196033,44.87,0.010197717622080727,0.020230904912074354,0.005255478307947259,0.0008303920929850772,0.008622799121829061,-1
28-Aug-2017,MARUTI,EQ,7612.85,7649.0,7649.0,7568.05,7575.2,7579.0,7596.99,391028,2970634097.7,53876,237910,60.84,-0.009151523074911754,0.010696282397711407,-0.004446429392408913,-0.0004901528112733367,0.008870996148812173,-1
29-Aug-2017,MARUTI,EQ,7579.0,7565.0,7575.55,7495.05,7507.85,7521.5,7528.8,368309,2772923688.65,44461,179324,48.69,-0.005750165234633179,0.01074042201186116,-0.007586752869771729,0.0005428993099347191,0.007236207789599087,1
30-Aug-2017,MARUTI,EQ,7521.5,7603.0,7639.35,7532.5,7559.9,7557.45,7580.64,471048,3570846999.4,66653,210250,44.63,-0.005991056162041324,0.014185197477597127,0.004779631722395816,0.0016534531487819581,0.00740780183785885,1
31-Aug-2017,MARUTI,EQ,7557.45,7564.9,7720.4,7532.0,7720.0,7700.3,7654.15,586954,4492634864.65,58236,251970,42.93,0.017898452061494607,0.02501327668613909,0.0189018782790491,0.0033807612094423067,0.010343207382085875,1
01-Sep-2017,MARUTI,EQ,7700.3,7747.5,7834.9,7730.0,7807.0,7812.3,7800.66,627407,4894185802.5,56655,219393,34.97,0.00836398838334949,0.013570504527813665,0.01454488786151198,0.005238643120155251,0.011530311027121045,1
04-Sep-2017,MARUTI,EQ,7812.3,7840.0,7876.0,7756.75,7804.95,7821.5,7822.24,362724,2837314016.5,33764,67830,18.7,-0.0023596938775510205,0.015373706771521578,0.001177630147331854,0.006363455028103404,0.010584865105176127,-1
05-Sep-2017,MARUTI,EQ,7821.5,7843.0,7855.95,7801.0,7817.0,7817.2,7828.47,182518,1428836167.8,20755,62635,34.32,-0.00328955756725745,0.0070439687219587,-0.00054976666879758,0.007770852268298234,0.008535777294088769,1
06-Sep-2017,MARUTI,EQ,7817.2,7800.0,7904.0,7770.0,7851.35,7846.65,7849.13,340420,2672001273.2,31039,76899,22.59,0.0059807692307691845,0.017245817245817245,0.0037673335721228884,0.007568392638243648,0.00863588136996614,1
07-Sep-2017,MARUTI,EQ,7846.65,7888.0,7949.0,7858.5,7920.0,7919.2,7915.91,389478,3083071578.65,43184,153101,39.31,0.003955375253549672,0.011516192657631864,0.009245983954936143,0.005637213773421057,0.006205500482642886,1
08-Sep-2017,MARUTI,EQ,7919.2,7940.45,7979.75,7892.0,7968.0,7970.75,7951.99,341309,2714085580.1,38432,98137,28.75,0.003815904640165253,0.01111885453623923,0.006509495908677776,0.004030135382854216,0.003953911312138633,1
11-Sep-2017,MARUTI,EQ,7970.75,8000.0,8168.0,8000.0,8144.0,8142.4,8108.94,547463,4439345930.9,53484,220154,40.21,0.017799999999999955,0.021,0.02153498729730563,0.008101606812848971,0.008335651070235974,1
12-Sep-2017,MARUTI,EQ,8142.4,8192.0,8192.0,8116.0,8136.3,8154.5,8157.53,387447,3160611115.65,33808,166881,43.07,-0.00457763671875,0.009364218827008379,0.001486048339556012,0.00850876981451969,0.0078425563004654,-1
13-Sep-2017,MARUTI,EQ,8154.5,8161.9,8200.0,8100.15,8110.45,8122.6,8151.6,371832,3031024979.3,34721,203726,54.79,-0.004815055318001847,0.012326932217304663,-0.003911950456802926,0.006972913008734527,0.009565844853987359,-1
14-Sep-2017,MARUTI,EQ,8122.6,8139.95,8164.95,8042.05,8071.3,8070.25,8088.42,293890,2377104613.0,36115,99509,33.86,-0.008562706159128719,0.015282173077759979,-0.006444980671213685,0.0038347200835045616,0.01108662816394526,1
15-Sep-2017,MARUTI,EQ,8070.25,8076.95,8119.1,8043.5,8099.0,8099.75,8092.26,400099,3237704045.35,31988,228565,57.13,0.002822847733364721,0.009398893516504055,0.003655401009881931,0.0032639011037453925,0.010987513984738588,1
18-Sep-2017,MARUTI,EQ,8099.75,8130.7,8185.0,8130.7,8168.0,8157.85,8160.0,219992,1795134282.25,22767,100409,45.64,0.0033391958871930518,0.006678391774385992,0.007173060896941363,0.00039151582367253913,0.005547472574732582,-1
19-Sep-2017,MARUTI,EQ,8157.85,8178.0,8184.95,8124.45,8143.9,8131.7,8155.04,245577,2002689705.5,26708,135456,55.16,-0.005661530936659352,0.007446657927613562,-0.0032055014495241396,-0.0005467941341434912,0.005710433692380685,-1
20-Sep-2017,MARUTI,EQ,8131.7,8164.4,8164.4,8109.1,8118.5,8120.15,8124.92,185837,1509911111.25,24416,98768,53.15,-0.00541987163784234,0.006819499081278967,-0.0014203672048895832,-4.8477483760822616e-05,0.00544594957822006,1
21-Sep-2017,MARUTI,EQ,8120.15,8101.0,8170.9,8075.1,8170.0,8144.95,8120.19,258168,2096373370.4,31776,132281,51.24,0.005425256141217112,0.011863630171762488,0.0030541307734464063,0.0018513448051711956,0.004162264064095478,-1
22-Sep-2017,MARUTI,EQ,8144.95,8145.0,8175.5,8050.0,8058.0,8068.2,8101.02,366359,2967882620.75,55761,179857,49.09,-0.009429097605893208,0.015590062111801242,-0.009423016715879196,-0.0007643387399810297,0.006303677010934336,-1
25-Sep-2017,MARUTI,EQ,8068.2,8074.0,8089.0,7855.05,7978.15,7964.95,7929.98,626129,4965189872.65,60944,327164,52.25,-0.01350631657171169,0.029783387756920684,-0.012797154259934107,-0.004758381771356124,0.006343693976922205,-1
26-Sep-2017,MARUTI,EQ,7964.95,7980.0,7980.05,7869.1,7879.0,7889.9,7910.53,440508,3484652885.95,52873,257433,58.44,-0.011290726817042651,0.014099452288063414,-0.009422532470385936,-0.006001787975528483,0.006568530707049558,-1
27-Sep-2017,MARUTI,EQ,7889.9,7949.0,7978.0,7715.0,7735.0,7739.95,7831.68,564788,4423236344.65,48920,218687,38.72,-0.02629890552270728,0.034089436163318214,-0.019005310586952873,-0.009518776651941141,0.008044229606928206,1
28-Sep-2017,MARUTI,EQ,7739.95,7735.1,7920.0,7651.0,7902.3,7897.35,7820.87,768225,6008189951.05,72357,318837,41.5,0.020975811560290106,0.03515880277087963,0.020336048682485064,-0.00606239307013341,0.015267106611721674,1
29-Sep-2017,MARUTI,EQ,7897.35,7960.0,8007.8,7925.0,7984.0,7978.2,7970.25,486217,3875272090.2,55603,230262,47.36,0.0022864321608039974,0.010447949526813903,0.010237611350642828,-0.0021302674568290047,0.016654027071624892,-1
03-Oct-2017,MARUTI,EQ,7978.2,8055.35,8069.05,7855.0,7867.15,7888.3,7911.91,516298,4084902733.95,78087,225861,43.75,-0.02073777055000716,0.02725015913430938,-0.011268205860971103,-0.001824477777036404,0.01642161973113461,-1
04-Oct-2017,MARUTI,EQ,7888.3,7894.0,7933.9,7830.6,7838.0,7847.2,7883.88,301347,2375782274.15,33581,120614,40.02,-0.00592855333164431,0.013191837151686878,-0.005210248088941882,-0.0009820209007475934,0.01603794497368488,-1
05-Oct-2017,MARUTI,EQ,7847.2,7836.0,7901.0,7807.2,7832.0,7831.05,7850.97,272177,2136853487.95,36700,94712,34.8,-0.0006316998468606199,0.012014550671175349,-0.0020580589254765025,0.002407429431547681,0.01272536575955759,1
06-Oct-2017,MARUTI,EQ,7831.05,7864.95,7919.0,7845.05,7906.9,7903.2,7882.2,440453,3471740181.75,36002,154233,35.02,0.004863349417351668,0.009426326154708996,0.009213323883770386,0.00018288447180474509,0.00932579144789073,-1
09-Oct-2017,MARUTI,EQ,7903.2,7909.0,7957.0,7866.7,7891.2,7896.7,7906.04,261839,2070109977.9,34666,115479,44.1,-0.0015551902895435809,0.011478764920487649,-0.0008224516651482716,-0.002029128131353475,0.007472110041276628,-1
10-Oct-2017,MARUTI,EQ,7896.7,7890.5,7934.9,7885.3,7886.0,7893.7,7909.7,224485,1775607927.2,32869,126536,56.37,0.00040555097902538725,0.006290185535109565,-0.0003799055301582088,0.0001485319348091041,0.005407820146587923,-1
11-Oct-2017,MARUTI,EQ,7893.7,7892.0,7898.85,7801.0,7830.0,7825.15,7837.28,644166,5048507647.45,96296,401237,62.29,-0.008470603142422753,0.012543263684143106,-0.008684140517121297,-0.0005462465508267788,0.006400470071232933,1
12-Oct-2017,MARUTI,EQ,7825.15,7845.0,7918.0,7830.0,7897.85,7904.25,7878.22,396436,3123209690.05,33477,157885,39.83,0.007552581261950287,0.01123882503192848,0.010108432426215508,0.0018870517195116233,0.007834155564202782,-1
13-Oct-2017,MARUTI,EQ,7904.25,7900.0,7940.0,7860.05,7872.0,7874.15,7885.25,328108,2587212307.2,38728,203901,62.14,-0.0032721518987342234,0.010171691019777204,-0.003808077932757725,-0.000717228643793999,0.006898275699303161,-1
16-Oct-2017,MARUTI,EQ,7874.15,7900.0,7935.0,7814.0,7847.0,7842.0,7854.84,502632,3948095685.8,58158,275290,54.77,-0.007341772151898734,0.015485026874840031,-0.004082980385184398,-0.0013693343878012243,0.007062857670376763,-1
17-Oct-2017,MARUTI,EQ,7842.0,7851.0,7902.3,7830.9,7856.0,7838.9,7861.99,304861,2396813464.25,29378,135132,44.33,-0.0015412049420456457,0.009117725931885295,-0.00039530731956138876,-0.0013724147456818602,0.007062321603238968,-1
18-Oct-2017,MARUTI,EQ,7838.9,7859.0,7873.05,7748.2,7780.0,7784.05,7802.69,489207,3817131311.9,45687,171926,35.14,-0.009536836747677798,0.016113419891071522,-0.006997155213103845,-0.0010350176848783698,0.006654185400862979,-1
19-Oct-2017,MARUTI,EQ,7784.05,7803.0,7803.0,7690.0,7694.0,7731.1,7754.3,115449,895226478.5,13032,58460,50.64,-0.009214404716134774,0.014694408322496749,-0.0068023715161130704,-0.004417178473344085,0.0026927479104660048,1
23-Oct-2017,MARUTI,EQ,7731.1,7748.8,7860.0,7714.0,7859.0,7818.5,7769.78,471496,3663420846.2,60700,237896,50.46,0.008994941152178379,0.018926626912107856,0.011304988940771699,-0.0013945650986382009,0.007585152468827889,1
24-Oct-2017,MARUTI,EQ,7818.5,7865.3,7932.2,7841.6,7875.0,7875.0,7888.17,354257,2794441066.65,41502,155480,43.89,0.0012332651011404292,0.011553764537849348,0.007226450086333713,0.0008673209956654215,0.008240931901945678,-1
25-Oct-2017,MARUTI,EQ,7875.0,7930.0,7945.0,7810.3,7855.1,7870.2,7870.86,254379,2002181670.2,34624,125543,49.35,-0.0075409836065574,0.01724645660217915,-0.0006095238095238376,0.0008244776976729318,0.008249689343019402,1
26-Oct-2017,MARUTI,EQ,7870.2,7900.0,8086.0,7866.2,8063.6,8068.05,8006.01,684763,5482222450.5,67778,305073,44.55,0.0212721518987342,0.027942335562279142,0.025139132423572574,0.007251735225008216,0.012203542451483492,1
27-Oct-2017,MARUTI,EQ,8068.05,8123.95,8240.0,8062.6,8101.2,8114.45,8173.53,1201080,9817058884.75,93252,276626,23.03,-0.0011693818893518547,0.022002827871902317,0.005751079876797904,0.00976242550359041,0.009603671371786478,1
