Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,sma,std,upper_band,lower_band,Call
2017-09-08,HEROMOTOCO,EQ,3982.9,3997.4,4002.0,3946.75,3947.95,3956.05,3973.23,145201,576917068.0,10665,76936,52.99,3955.0899999999992,52.45018338235255,4059.9903667647045,3850.189633235294,2
2017-09-11,HEROMOTOCO,EQ,3956.05,3999.0,3999.95,3936.6,3950.0,3944.5,3956.29,217005,858535627.25,20246,157953,72.79,3957.837499999999,50.22847503107847,4058.294450062156,3857.3805499378423,2
2017-09-12,HEROMOTOCO,EQ,3944.5,3958.4,3970.35,3909.95,3913.8,3918.9,3927.88,219890,863701556.5,17836,149003,67.76,3961.7374999999993,43.20857881133145,4048.154657622662,3875.3203423773366,2
2017-09-13,HEROMOTOCO,EQ,3918.9,3913.8,3970.0,3878.0,3899.9,3893.55,3930.41,262986,1033642624.6,19729,133005,50.57,3958.562499999999,45.82494975160525,4050.21239950321,3866.9126004967884,2
2017-09-14,HEROMOTOCO,EQ,3893.55,3905.0,3922.0,3884.45,3890.0,3891.25,3900.75,190185,741863585.75,14689,94795,49.84,3952.019999999999,45.61651766861252,4043.253035337224,3860.786964662774,2
2017-09-15,HEROMOTOCO,EQ,3891.25,3885.0,3910.0,3870.0,3888.0,3888.0,3887.9,389738,1515261646.8,26966,270902,69.51,3946.527499999999,46.41420346074089,4039.3559069214807,3853.699093078517,2
2017-09-18,HEROMOTOCO,EQ,3888.0,3895.0,3961.4,3895.0,3955.95,3949.9,3943.88,573380,2261344373.45,34953,301990,52.67,3944.6874999999986,45.457394381417046,4035.602288762833,3853.7727112371645,2
2017-09-19,HEROMOTOCO,EQ,3949.9,3970.0,3977.85,3936.8,3945.0,3944.25,3953.34,154125,609308954.7,13074,62636,40.64,3943.2974999999983,44.999393197666706,4033.2962863953317,3853.298713604665,2
2017-09-20,HEROMOTOCO,EQ,3944.25,3939.85,3958.3,3845.0,3850.0,3856.05,3875.62,515833,1999171918.3,53726,350698,67.99,3941.6974999999984,47.56303428360596,4036.8235685672103,3846.5714314327865,2
2017-09-21,HEROMOTOCO,EQ,3856.05,3856.1,3901.55,3811.7,3890.55,3896.4,3872.96,490206,1898548191.95,25976,279486,57.01,3942.0724999999984,47.15265096918061,4036.3778019383594,3847.7671980616374,2
2017-09-22,HEROMOTOCO,EQ,3896.4,3879.95,3879.95,3780.05,3785.0,3791.15,3815.4,719999,2747083251.15,31447,499096,69.32,3937.4974999999986,56.69495121632416,4050.887402432647,3824.1075975673502,2
2017-09-25,HEROMOTOCO,EQ,3791.15,3825.7,3825.7,3721.0,3745.0,3755.95,3748.32,275648,1033218231.05,28024,147686,53.58,3927.334999999998,69.39399355928147,4066.122987118561,3788.5470128814354,2
2017-09-26,HEROMOTOCO,EQ,3755.95,3801.0,3805.35,3742.15,3775.25,3787.75,3778.47,548321,2071811984.1,52440,330736,60.32,3919.4374999999986,75.87881244215619,4071.195124884311,3767.679875115686,2
2017-09-27,HEROMOTOCO,EQ,3787.75,3820.0,3824.9,3708.6,3725.25,3727.4,3772.38,266924,1006937797.3,33071,140144,52.5,3906.402499999998,85.27353120986811,4076.9495624197343,3735.8554375802614,2
2017-09-28,HEROMOTOCO,EQ,3727.4,3749.0,3779.0,3674.5,3711.8,3740.05,3726.5,789127,2940683469.3,60009,492846,62.45,3893.649999999998,90.2374965824854,4074.1249931649686,3713.175006835027,2
2017-09-29,HEROMOTOCO,EQ,3740.05,3734.0,3819.35,3718.25,3782.1,3774.55,3784.05,547536,2071903833.35,44730,339361,61.98,3879.929999999998,86.1501938171775,4052.230387634353,3707.629612365643,2
2017-10-03,HEROMOTOCO,EQ,3774.55,3840.0,3845.0,3793.8,3806.25,3806.25,3811.64,294342,1121925305.45,26483,176376,59.92,3871.2974999999983,84.34220469860547,4039.981909397209,3702.6130906027875,2
2017-10-04,HEROMOTOCO,EQ,3806.25,3870.0,3870.0,3774.6,3792.0,3794.9,3821.46,388211,1483533201.8,39312,211329,54.44,3862.519999999998,82.59699624970702,4027.713992499412,3697.326007500584,2
2017-10-05,HEROMOTOCO,EQ,3794.9,3796.0,3797.0,3750.0,3750.65,3755.45,3764.92,260215,979688387.85,20096,172996,66.48,3852.7599999999984,83.16595583847244,4019.0919116769433,3686.4280883230535,2
2017-10-06,HEROMOTOCO,EQ,3755.45,3755.5,3777.0,3688.1,3714.0,3703.95,3720.54,373696,1390352114.35,20484,212329,56.82,3838.8124999999986,83.58175618581907,4005.976012371637,3671.6489876283604,2
2017-10-09,HEROMOTOCO,EQ,3703.95,3703.05,3715.0,3670.0,3675.95,3676.4,3691.14,423770,1564194886.35,33240,314093,74.12,3824.829999999998,86.28449638138882,3997.398992762776,3652.2610072372204,2
2017-10-10,HEROMOTOCO,EQ,3676.4,3690.0,3720.8,3661.2,3692.0,3695.25,3701.5,367529,1360407881.6,36099,215326,58.59,3812.367499999998,86.09024071317877,3984.5479814263554,3640.1870185736407,2
2017-10-11,HEROMOTOCO,EQ,3695.25,3701.1,3744.8,3677.6,3681.0,3689.55,3707.22,298989,1108417574.9,32331,151030,50.51,3800.8999999999987,86.42732115544067,3973.75464231088,3628.0453576891173,2
2017-10-12,HEROMOTOCO,EQ,3689.55,3697.0,3760.65,3694.95,3750.0,3751.0,3730.97,343176,1280380040.05,36086,209389,61.02,3793.772499999998,84.23460889400947,3962.241717788017,3625.3032822119794,2
2017-10-13,HEROMOTOCO,EQ,3751.0,3757.0,3790.0,3743.2,3765.0,3763.85,3769.09,213882,806140475.2,29166,103632,48.45,3787.402499999999,81.23904699452947,3949.8805939890576,3624.92440601094,2
2017-10-16,HEROMOTOCO,EQ,3763.85,3797.7,3805.65,3766.8,3774.0,3776.65,3787.84,261710,991316678.05,35366,128779,49.21,3781.834999999998,77.72139531347915,3937.2777906269566,3626.39220937304,2
2017-10-17,HEROMOTOCO,EQ,3776.65,3785.0,3828.5,3758.8,3800.0,3789.05,3803.83,447594,1702570697.6,28069,177371,39.63,3773.7924999999987,66.99735516186158,3907.787210323722,3639.7977896762754,2
2017-10-18,HEROMOTOCO,EQ,3789.05,3813.9,3813.9,3725.0,3748.0,3753.0,3765.85,236096,889103263.8,26811,69475,29.43,3764.2299999999987,53.72052778280904,3871.671055565617,3656.7889444343805,2
2017-10-19,HEROMOTOCO,EQ,3753.0,3750.0,3759.4,3720.0,3729.9,3735.6,3738.56,24217,90536760.9,2498,6959,28.74,3758.207499999999,49.468417024351275,3857.1443340487017,3659.2706659512965,2
2017-10-23,HEROMOTOCO,EQ,3735.6,3792.95,3814.0,3770.0,3792.75,3791.25,3792.11,510178,1934650159.55,51180,297537,58.32,3752.9499999999994,38.345503407561715,3829.6410068151226,3676.258993184876,2
2017-10-24,HEROMOTOCO,EQ,3791.25,3792.0,3807.2,3742.2,3756.0,3755.4,3774.77,138844,524103529.0,19209,81623,58.79,3751.1624999999995,37.289785799872554,3825.7420715997446,3676.5829284002543,2
2017-10-25,HEROMOTOCO,EQ,3755.4,3784.9,3784.9,3717.0,3769.15,3769.65,3751.32,464158,1741205098.25,35511,260773,56.18,3751.847499999999,37.50755529153755,3826.862610583074,3676.832389416924,2
2017-10-26,HEROMOTOCO,EQ,3769.65,3765.7,3787.9,3730.25,3745.4,3750.85,3767.1,357840,1348018038.8,33832,183528,51.29,3750.0024999999996,36.5437318226627,3823.089963645325,3676.915036354674,2
2017-10-27,HEROMOTOCO,EQ,3750.85,3764.0,3815.0,3750.6,3789.9,3786.65,3790.92,328558,1245536041.95,34321,188615,57.41,3752.9649999999992,37.01356828032774,3826.9921365606547,3678.937863439344,2
2017-10-30,HEROMOTOCO,EQ,3786.65,3813.95,3841.5,3801.65,3833.0,3833.0,3829.85,244919,938004190.55,20682,170174,69.48,3757.6124999999993,40.934414407624274,3839.4813288152477,3675.743671184751,2
2017-10-31,HEROMOTOCO,EQ,3833.0,3857.0,3870.05,3821.7,3853.75,3849.9,3851.31,307237,1183266037.0,32236,162910,53.02,3761.3799999999987,45.758589645182184,3852.897179290363,3669.8628207096344,2
2017-11-01,HEROMOTOCO,EQ,3849.9,3875.0,3882.9,3803.8,3824.8,3819.35,3854.1,338059,1302912616.45,21350,155254,45.93,3762.034999999999,46.52206352621546,3855.07912705243,3668.990872947568,2
2017-11-02,HEROMOTOCO,EQ,3819.35,3763.3,3804.7,3713.0,3721.05,3735.85,3764.64,518139,1950608537.2,37224,261133,50.4,3759.0824999999995,46.199194783941806,3851.480889567883,3666.684110432116,2
2017-11-03,HEROMOTOCO,EQ,3735.85,3739.9,3742.95,3675.3,3686.0,3689.05,3701.96,364403,1349006180.45,34392,167422,45.94,3755.7625,48.787322757479615,3853.337145514959,3658.1878544850406,2
2017-11-06,HEROMOTOCO,EQ,3689.05,3675.5,3715.0,3661.85,3683.25,3688.85,3695.98,290004,1071848749.3,38481,186649,64.36,3755.0075000000006,49.738897928137156,3854.485295856275,3655.529704143726,2
2017-11-07,HEROMOTOCO,EQ,3688.85,3695.25,3729.1,3675.0,3678.05,3681.5,3696.46,303030,1120137512.85,29910,164011,54.12,3755.2625000000007,49.32604435099346,3853.9145887019877,3656.610411298014,2
2017-11-08,HEROMOTOCO,EQ,3681.5,3698.0,3718.65,3610.5,3625.5,3622.55,3652.58,367993,1344124398.65,27502,188855,51.32,3751.627500000001,56.18342018734485,3863.9943403746906,3639.2606596253113,2
2017-11-09,HEROMOTOCO,EQ,3622.55,3628.0,3659.9,3590.0,3601.0,3597.75,3615.33,241249,872194707.2,16213,93833,38.89,3747.037500000001,64.63592954509338,3876.3093590901876,3617.765640909814,2
2017-11-10,HEROMOTOCO,EQ,3597.75,3605.0,3635.0,3560.75,3631.95,3605.1,3592.21,307029,1102911730.05,25062,176998,57.65,3739.742500000001,71.98116580233699,3883.7048316046753,3595.780168395327,2
2017-11-13,HEROMOTOCO,EQ,3605.1,3639.0,3639.0,3569.0,3581.0,3579.9,3587.42,230714,827669116.7,24905,133549,57.89,3730.5450000000005,80.03980900974305,3890.6246180194867,3570.4653819805144,2
2017-11-14,HEROMOTOCO,EQ,3579.9,3579.9,3662.4,3579.9,3655.0,3655.2,3638.82,430968,1568214879.2,54148,244232,56.67,3724.4725000000008,80.95962033631544,3886.391740672632,3562.5532593273697,2
2017-11-15,HEROMOTOCO,EQ,3655.2,3650.5,3709.4,3640.0,3672.45,3671.8,3679.12,413595,1521667313.0,33362,254781,61.6,3718.6100000000006,80.27961103149885,3879.1692220629984,3558.0507779370027,2
2017-11-16,HEROMOTOCO,EQ,3671.8,3672.0,3688.95,3625.25,3662.0,3657.0,3665.26,252451,925297477.5,29646,128716,50.99,3713.8100000000004,80.98207176510577,3875.774143530212,3551.845856469789,2
2017-11-17,HEROMOTOCO,EQ,3657.0,3693.6,3697.0,3622.5,3628.0,3631.15,3652.18,338039,1234580740.05,30728,221161,65.42,3708.5875,82.84932562537396,3874.286151250748,3542.8888487492522,2
2017-11-20,HEROMOTOCO,EQ,3631.15,3632.4,3689.0,3618.0,3661.45,3658.6,3653.99,350045,1279060678.6,45497,248281,70.93,3701.9550000000004,81.17624247343272,3864.3074849468658,3539.602515053135,2
2017-11-21,HEROMOTOCO,EQ,3658.6,3665.1,3690.5,3664.9,3679.0,3678.75,3680.65,202939,746947330.4,20030,130539,64.32,3698.1225000000004,80.32513121027338,3858.772762420547,3537.4722375794536,2
2017-11-22,HEROMOTOCO,EQ,3678.75,3685.1,3710.0,3645.2,3661.8,3661.3,3676.33,293485,1078947106.25,51637,212294,72.34,3692.705000000001,78.88804008480182,3850.4810801696044,3534.9289198303973,2
2017-11-23,HEROMOTOCO,EQ,3661.3,3685.0,3698.35,3645.5,3680.0,3677.35,3680.22,219012,806012735.5,15146,127253,58.1,3689.030000000001,77.74044432733044,3844.510888654662,3533.5491113453404,2
2017-11-24,HEROMOTOCO,EQ,3677.35,3689.4,3690.15,3650.0,3656.5,3653.25,3676.01,388730,1428976277.35,23031,315236,81.09,3682.3600000000015,74.58260097650962,3831.5252019530208,3533.194798046982,2
2017-11-27,HEROMOTOCO,EQ,3653.25,3651.15,3670.0,3631.05,3662.9,3663.0,3646.75,172252,628159625.8,20362,79678,46.26,3673.8600000000015,65.66506841941528,3805.190136838832,3542.529863161171,2
2017-11-28,HEROMOTOCO,EQ,3663.0,3680.0,3680.0,3655.1,3675.0,3673.6,3668.27,155386,569998518.05,22595,85673,55.14,3665.045000000002,50.9809172245143,3767.0068344490305,3563.0831655509733,2
2017-11-29,HEROMOTOCO,EQ,3673.6,3683.0,3695.0,3649.0,3650.0,3656.3,3668.14,172201,631657134.65,18545,97563,56.66,3656.8925000000017,35.776500207613765,3728.445500415229,3585.3394995847743,2
2017-11-30,HEROMOTOCO,EQ,3656.3,3649.0,3678.0,3621.0,3645.0,3633.65,3643.51,456685,1663935767.5,37575,288256,63.12,3651.782500000001,30.867191213668185,3713.5168824273374,3590.048117572665,2
2017-12-01,HEROMOTOCO,EQ,3633.65,3642.0,3680.0,3547.5,3550.0,3604.05,3637.19,222230,808292895.0,20886,129837,58.42,3647.532500000001,31.31433283321808,3710.1611656664372,3584.903834333565,2
2017-12-04,HEROMOTOCO,EQ,3604.05,3635.0,3635.0,3593.8,3604.35,3601.4,3610.18,131129,473399348.6,18423,66720,50.88,3643.1600000000008,31.34683564992207,3705.853671299845,3580.4663287001567,2
2017-12-05,HEROMOTOCO,EQ,3601.4,3597.0,3597.0,3513.05,3522.15,3520.55,3533.13,242868,858084783.85,25576,113769,46.84,3635.1125000000006,40.35230990257815,3715.817119805157,3554.4078801948444,2
2017-12-06,HEROMOTOCO,EQ,3520.55,3516.0,3518.1,3473.35,3511.9,3505.6,3497.37,291780,1020461875.55,33165,148376,50.85,3629.265000000001,49.66714232081189,3728.5992846416248,3529.930715358377,1
2017-12-07,HEROMOTOCO,EQ,3505.6,3520.0,3568.0,3517.95,3551.15,3551.1,3547.71,301458,1069484071.95,48418,163774,54.33,3626.9325000000013,52.25314716031829,3731.438794320638,3522.4262056793646,2
2017-12-08,HEROMOTOCO,EQ,3551.1,3530.0,3567.0,3506.05,3522.0,3519.55,3530.45,177525,626742390.0,21889,77524,43.67,3622.655000000001,57.38413475040468,3737.4232695008104,3507.886730499192,1
2017-12-11,HEROMOTOCO,EQ,3519.55,3544.0,3544.0,3500.3,3517.0,3514.85,3515.1,226419,795886143.65,24447,158087,69.82,3619.4025000000015,61.62201946459316,3742.646538929188,3496.158461070815,1
2017-12-12,HEROMOTOCO,EQ,3514.85,3517.0,3524.0,3432.75,3437.0,3441.7,3470.3,427882,1484877988.2,31924,283487,66.25,3608.727500000002,72.60774113252894,3753.9429822650595,3463.512017734944,1
2017-12-13,HEROMOTOCO,EQ,3441.7,3435.0,3490.3,3410.0,3427.0,3419.45,3451.25,348709,1203481111.9,46943,191482,54.91,3596.1100000000015,82.34382442571204,3760.7976488514255,3431.4223511485775,1
2017-12-14,HEROMOTOCO,EQ,3419.45,3452.0,3471.4,3416.2,3454.05,3460.55,3438.46,314655,1081929512.45,26753,213308,67.79,3586.2875000000013,86.31914295675831,3758.9257859135178,3413.649214086485,1
2017-12-15,HEROMOTOCO,EQ,3460.55,3470.0,3511.95,3465.1,3498.0,3503.0,3494.93,372029,1300214225.05,29493,247265,66.46,3579.880000000002,87.56108754824454,3755.002175096491,3404.7578249035128,1
2017-12-18,HEROMOTOCO,EQ,3503.0,3487.0,3553.65,3430.65,3540.0,3535.35,3523.85,412556,1453786979.0,31310,248953,60.34,3573.7175000000016,86.05337736880924,3745.82425473762,3401.6107452623833,2
2017-12-19,HEROMOTOCO,EQ,3535.35,3560.0,3710.65,3540.0,3704.7,3701.0,3642.35,876214,3191476802.25,54833,541355,61.78,3574.8300000000017,87.61240809743404,3750.05481619487,3399.6051838051335,2
2017-12-20,HEROMOTOCO,EQ,3701.0,3733.4,3793.9,3696.05,3747.3,3749.2,3764.07,664592,2501569163.85,44663,342726,51.57,3579.2250000000013,94.13994691555185,3767.504893831105,3390.9451061688974,2
2017-12-21,HEROMOTOCO,EQ,3749.2,3784.5,3822.25,3771.35,3794.0,3805.95,3797.91,612505,2326240819.65,48075,394715,64.44,3585.655000000001,104.96442367222284,3795.583847344447,3375.7261526555553,3
2017-12-22,HEROMOTOCO,EQ,3805.95,3814.0,3829.0,3774.0,3790.85,3792.8,3800.32,438144,1665085888.9,34403,228358,52.12,3592.632500000001,113.94812563410659,3820.5287512682144,3364.736248731788,3
2017-12-26,HEROMOTOCO,EQ,3792.8,3792.8,3848.8,3747.2,3808.0,3813.8,3789.77,320480,1214546947.5,19644,130523,40.73,3600.1725000000015,123.44309947992387,3847.058698959849,3353.286301040154,1
2017-12-27,HEROMOTOCO,EQ,3813.8,3813.0,3834.4,3757.05,3778.35,3786.65,3793.96,189623,719422360.25,13920,83568,44.07,3605.8250000000007,129.42565890970158,3864.6763178194037,3346.9736821805977,1
2017-12-28,HEROMOTOCO,EQ,3786.65,3762.1,3783.5,3702.3,3725.05,3716.65,3736.55,605738,2263370500.7,28403,422679,69.78,3608.8425,131.3535549125253,3871.549609825051,3346.1353901749494,1
2017-12-29,HEROMOTOCO,EQ,3716.65,3730.0,3809.85,3720.05,3807.0,3785.15,3763.97,274559,1033432806.1,19756,143705,52.34,3616.4175000000005,137.10209053936083,3890.6216810787223,3342.2133189212786,1
2018-01-01,HEROMOTOCO,EQ,3785.15,3810.0,3810.0,3740.0,3756.0,3749.1,3757.3,201102,755599895.35,8712,105027,52.23,3623.6700000000005,140.21457184577756,3904.0991436915556,3343.2408563084455,1
2018-01-02,HEROMOTOCO,EQ,3749.1,3781.0,3784.35,3719.25,3740.05,3743.85,3750.07,258156,968103397.95,18744,98531,38.17,3630.792500000001,142.6211537375191,3916.034807475039,3345.5501925249628,1
2018-01-03,HEROMOTOCO,EQ,3743.85,3728.0,3764.4,3728.0,3755.2,3755.2,3751.69,274963,1031575872.35,24358,165309,60.12,3642.5250000000005,142.72643367092564,3927.977867341852,3357.0721326581493,1
2018-01-04,HEROMOTOCO,EQ,3755.2,3755.0,3759.95,3721.55,3747.8,3738.9,3730.95,196775,734158040.25,35468,134969,68.59,3654.19,140.4624135901811,3935.114827180362,3373.265172819638,1
2018-01-05,HEROMOTOCO,EQ,3738.9,3758.7,3758.7,3726.2,3752.0,3744.65,3740.2,234199,875951800.55,22721,154494,65.97,3663.8674999999994,139.6511605799106,3943.1698211598205,3384.5651788401783,1
2018-01-08,HEROMOTOCO,EQ,3744.65,3773.0,3792.0,3745.3,3784.75,3786.75,3779.14,249549,943080485.1,29001,150130,60.16,3677.2274999999995,137.8880671862822,3953.0036343725637,3401.4513656274353,1
2018-01-09,HEROMOTOCO,EQ,3786.75,3800.0,3804.8,3742.65,3743.6,3749.45,3767.2,290158,1093084556.55,19859,198904,68.55,3688.957499999999,133.24829244980882,3955.4540848996166,3422.4609151003815,1
2018-01-10,HEROMOTOCO,EQ,3749.45,3740.0,3752.55,3725.0,3745.0,3736.9,3740.24,250123,935519494.45,17660,179421,71.73,3703.717499999999,120.12101384481247,3943.959527689624,3463.475472310374,1
2018-01-11,HEROMOTOCO,EQ,3736.9,3740.7,3743.2,3700.2,3715.4,3705.65,3713.24,366135,1359546221.55,26481,291103,79.51,3718.027499999999,99.80304350780824,3917.6335870156154,3518.421412984382,2
2018-01-12,HEROMOTOCO,EQ,3705.65,3726.9,3726.9,3650.6,3679.1,3687.35,3696.06,363795,1344608082.2,22464,257506,70.78,3729.367499999999,79.91009302400876,3889.1876860480165,3569.5473139519813,2
2018-01-15,HEROMOTOCO,EQ,3687.35,3687.7,3700.0,3613.65,3620.05,3628.8,3648.81,229198,836300628.85,31005,125521,54.77,3735.657499999999,64.64768135012936,3864.952862700258,3606.36213729974,2
2018-01-16,HEROMOTOCO,EQ,3628.8,3637.7,3664.0,3578.15,3587.7,3586.1,3619.1,271813,983718991.4,32577,142570,52.45,3738.194999999999,56.90375276682438,3852.0025055336478,3624.38749446635,2
2018-01-17,HEROMOTOCO,EQ,3586.1,3586.0,3590.15,3526.3,3580.3,3566.85,3548.03,501484,1779280467.65,70955,326766,65.16,3731.4874999999993,68.2867538881402,3868.0610077762794,3594.913992223719,2
2018-01-18,HEROMOTOCO,EQ,3566.85,3586.0,3643.0,3576.05,3591.1,3593.35,3611.41,345926,1249281635.8,31440,195606,56.55,3723.6949999999997,74.74599425986113,3873.186988519722,3574.2030114802774,2
2018-01-19,HEROMOTOCO,EQ,3593.35,3558.0,3620.0,3552.3,3593.25,3589.75,3572.4,295410,1055322380.35,27966,189957,64.3,3712.8849999999998,77.79546918886857,3868.475938377737,3557.2940616222627,2
2018-01-22,HEROMOTOCO,EQ,3589.75,3592.75,3621.9,3589.1,3609.1,3602.95,3608.67,320126,1155229192.1,41272,208905,65.26,3703.3924999999995,79.10276839090794,3861.598036781815,3545.186963218184,2
2018-01-23,HEROMOTOCO,EQ,3602.95,3634.0,3635.0,3608.25,3628.0,3630.0,3624.7,285236,1033893705.3,39821,183679,64.4,3694.2024999999994,76.22516243444959,3846.6528248688987,3541.7521751311,2
2018-01-24,HEROMOTOCO,EQ,3630.0,3629.7,3650.0,3600.0,3645.5,3645.5,3628.56,312383,1133501299.4,28674,225436,72.17,3687.1449999999995,73.70797982222803,3834.5609596444556,3539.7290403555435,2
2018-01-25,HEROMOTOCO,EQ,3645.5,3659.9,3659.9,3561.0,3586.5,3571.2,3587.46,487836,1750090436.35,31439,304225,62.36,3679.8725,77.71045190659089,3835.2934038131816,3524.4515961868183,2
2018-01-29,HEROMOTOCO,EQ,3571.2,3584.7,3658.25,3574.55,3650.0,3641.75,3605.97,403110,1453602494.65,45295,291004,72.19,3672.7025000000003,74.01321623623585,3820.728932472472,3524.6760675275286,2
2018-01-30,HEROMOTOCO,EQ,3641.75,3657.4,3696.0,3649.9,3682.6,3687.85,3677.32,540432,1987339259.85,45332,392669,72.66,3669.6400000000003,71.92337223520893,3813.486744470418,3525.7932555295824,2
2018-01-31,HEROMOTOCO,EQ,3687.85,3703.0,3747.9,3682.0,3692.15,3691.45,3709.83,558327,2071295477.4,38162,347227,62.19,3667.0199999999995,70.00666208899199,3807.0333241779836,3527.0066758220155,2
2018-02-01,HEROMOTOCO,EQ,3691.45,3695.15,3744.0,3692.5,3729.65,3732.95,3725.56,346581,1291207555.75,35130,176084,50.81,3665.9075,68.69613540612777,3803.2997708122552,3528.5152291877444,2
2018-02-02,HEROMOTOCO,EQ,3732.95,3729.7,3752.45,3612.7,3620.0,3623.45,3664.6,469510,1720568318.55,38623,278266,59.27,3660.1349999999998,67.07117998224497,3794.2773599644897,3525.99264003551,2
2018-02-05,HEROMOTOCO,EQ,3623.45,3598.0,3662.6,3550.05,3655.65,3636.4,3615.29,319150,1153819339.3,37416,181651,56.92,3654.7225,64.19828755504423,3783.1190751100885,3526.325924889911,2
2018-02-06,HEROMOTOCO,EQ,3636.4,3527.3,3564.8,3450.0,3539.5,3541.85,3528.2,442426,1560965836.4,52602,240831,54.43,3642.4775,60.96466723698145,3764.406834473963,3520.548165526037,1
2018-02-07,HEROMOTOCO,EQ,3541.85,3618.9,3620.0,3542.5,3562.0,3566.4,3573.09,336709,1203090815.15,47613,178023,52.87,3633.325,57.71364314668772,3748.752286293375,3517.8977137066245,2
2018-02-08,HEROMOTOCO,EQ,3566.4,3570.0,3615.95,3555.0,3574.45,3582.2,3587.22,325607,1168024966.2,36399,168262,51.68,3625.59,53.299455907166774,3732.1889118143336,3518.9910881856667,2
2018-02-09,HEROMOTOCO,EQ,3582.2,3536.8,3576.35,3530.1,3545.5,3546.1,3551.58,604849,2148171598.35,46400,516338,85.37,3617.6125000000006,52.62181575564491,3722.8561315112906,3512.3688684887106,2
2018-02-12,HEROMOTOCO,EQ,3546.1,3566.0,3616.7,3545.5,3615.25,3611.9,3599.8,385092,1386255502.05,30228,289190,75.1,3613.84,49.99828049674855,3713.836560993497,3513.843439006503,2
2018-02-14,HEROMOTOCO,EQ,3611.9,3620.4,3624.0,3562.65,3599.5,3596.05,3595.37,315246,1133425138.7,37781,216741,68.75,3612.2025000000003,50.01883191411602,3712.240163828232,3512.1648361717685,2
2018-02-15,HEROMOTOCO,EQ,3596.05,3565.0,3575.0,3520.0,3525.1,3527.25,3546.76,221710,786351806.05,17375,122987,55.47,3609.2599999999998,53.26112831581429,3715.782256631628,3502.7377433683714,2
2018-02-16,HEROMOTOCO,EQ,3527.25,3549.0,3549.8,3485.0,3494.25,3494.2,3513.65,219454,771085597.2,19799,134064,61.09,3605.6274999999996,58.52327579015431,3722.674051580308,3488.580948419691,1
2018-02-19,HEROMOTOCO,EQ,3494.2,3502.0,3519.35,3442.0,3479.8,3465.7,3473.05,246616,856510138.45,19574,147262,59.71,3599.244999999999,66.36769367062415,3731.9803873412475,3466.5096126587505,1
2018-02-20,HEROMOTOCO,EQ,3465.7,3466.0,3518.0,3443.25,3499.0,3477.45,3492.33,340087,1187695316.0,22913,238998,70.28,3593.6299999999987,71.74591387594573,3737.12182775189,3450.1381722481074,1
2018-02-21,HEROMOTOCO,EQ,3477.45,3517.8,3517.8,3460.0,3505.0,3490.75,3483.07,266352,927723186.5,29195,179200,67.28,3588.019999999999,75.2784434790693,3738.5768869581375,3437.4631130418607,1
2018-02-22,HEROMOTOCO,EQ,3490.75,3484.0,3499.3,3458.7,3471.05,3481.2,3478.07,434663,1511787762.25,34587,301132,69.28,3580.579999999999,78.20726746415798,3736.994534928315,3424.1654650716832,1
2018-02-23,HEROMOTOCO,EQ,3481.2,3483.4,3508.0,3455.0,3494.75,3494.7,3484.18,142023,494833191.6,13393,67689,47.66,3573.0399999999986,78.88529080419833,3730.8105816083953,3415.269418391602,1
2018-02-26,HEROMOTOCO,EQ,3494.7,3519.0,3549.95,3500.4,3541.9,3537.85,3536.93,361326,1277984441.2,23243,268792,74.39,3571.372499999999,79.27773709361274,3729.9279741872247,3412.8170258127734,2
2018-02-27,HEROMOTOCO,EQ,3537.85,3573.1,3593.95,3545.0,3584.85,3585.5,3577.8,320893,1148091249.85,55741,198730,61.93,3568.559999999999,77.63023793667656,3723.8204758733523,3413.299524126646,2
2018-02-28,HEROMOTOCO,EQ,3585.5,3525.0,3613.0,3525.0,3588.25,3596.7,3591.21,362559,1302026649.3,43079,211823,58.42,3564.0024999999987,72.78264772052644,3709.5677954410517,3418.4372045589457,2
2018-03-01,HEROMOTOCO,EQ,3596.7,3575.0,3596.95,3565.15,3580.0,3576.9,3576.35,200696,717758272.8,17603,128814,64.18,3558.2749999999987,66.45788436849716,3691.190768736993,3425.3592312630044,2
2018-03-05,HEROMOTOCO,EQ,3576.9,3578.0,3581.9,3535.0,3570.0,3556.45,3553.72,242671,862384690.75,19830,154239,63.56,3549.4499999999985,52.23969049637965,3653.9293809927576,3444.9706190072393,2
2018-03-06,HEROMOTOCO,EQ,3556.45,3571.1,3595.0,3544.7,3552.5,3561.9,3579.92,380991,1363915667.1,24040,291192,76.43,3546.3724999999986,49.38586116384293,3645.1442223276845,3447.6007776723127,2
2018-03-07,HEROMOTOCO,EQ,3561.9,3550.0,3560.0,3515.0,3542.05,3554.4,3541.06,234750,831264778.2,22085,155735,66.34,3542.272499999998,44.699930751737625,3631.6723615034734,3452.872638496523,2
2018-03-08,HEROMOTOCO,EQ,3554.4,3561.0,3601.0,3545.65,3600.0,3586.7,3570.5,145720,520293412.9,14399,80536,55.27,3544.514999999998,45.789357818966046,3636.09371563793,3452.936284362066,2
2018-03-09,HEROMOTOCO,EQ,3586.7,3605.9,3661.45,3581.0,3589.3,3586.35,3626.03,272293,987341497.25,23366,106528,39.12,3545.5124999999985,46.502945223644815,3638.518390447288,3452.506609552709,2
